Track ID,Track Name,Artist(s),Spotify URL,Artist Name,Genres,Album Name,Album Type,Label,Album Image URL
3lWzVNe1yFZlkeBBzUuZYu,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu,Manu Pilas,,Bella Ciao (Música Original de la Serie la Casa de Papel/ Money Heist),single,,https://i.scdn.co/image/ab67616d0000b273f3c7e4934b8dd9eedf69e6e5
58wyJLv6yH1La9NIZPl3ne,Can We Kiss Forever?,"Kina, Adriana Proenza",https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,Kina,,Can We Kiss Forever?,single,,https://i.scdn.co/image/ab67616d0000b27313584782bb6d165483d296ed
4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake, Selena Gomez, Ozuna, Cardi B",https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,DJ Snake,,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",single,,https://i.scdn.co/image/ab67616d0000b273e105c410a7b390c61a58cbf8
0b11D9D0hMOYCIMN3OKreM,Into Your Arms (feat. Ava Max),"Witt Lowry, Ava Max",https://open.spotify.com/track/0b11D9D0hMOYCIMN3OKreM,Witt Lowry,,Into Your Arms (feat. Ava Max),single,,https://i.scdn.co/image/ab67616d0000b27378023ccce25da7ca56a479e9
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",https://open.spotify.com/track/2plbrEY59IikOBgBGLjaoe,Lady Gaga,"art pop, pop",Die With A Smile,single,,https://i.scdn.co/image/ab67616d0000b27382ea2e9e1858aa012c57cd45
7npLlaPu9Mfno8hjk5OagD,Girls Like You,Maroon 5,https://open.spotify.com/track/7npLlaPu9Mfno8hjk5OagD,Maroon 5,pop,Red Pill Blues (Deluxe),album,,https://i.scdn.co/image/ab67616d0000b273deae7d931928fc1543e70203
1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons, JID, Arcane, League of Legends",https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ,Imagine Dragons,,Enemy (with JID) [from the series Arcane League of Legends],single,,https://i.scdn.co/image/ab67616d0000b273aa597e50829169e6994eb403
4cktbXiXOapiLBMprHFErI,Memories,Maroon 5,https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI,Maroon 5,pop,JORDI (Deluxe),album,,https://i.scdn.co/image/ab67616d0000b27386a8ab515de4b7aef28cd631
3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu,Ellie Goulding,,Delirium (Deluxe),album,,https://i.scdn.co/image/ab67616d0000b2736bdee14242f244d9d6ddf2fd
0TK2YIli7K1leLovkQiNik,Señorita,"Shawn Mendes, Camila Cabello",https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,Shawn Mendes,,Señorita,single,,https://i.scdn.co/image/ab67616d0000b273e6095c382c2853667c1623eb
3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,Måneskin,,Chosen,album,,https://i.scdn.co/image/ab67616d0000b273fa0ab3a28b5c52d8a5f97045
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),"Camila Cabello, Young Thug",https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,Camila Cabello,,Camila,album,,https://i.scdn.co/image/ab67616d0000b2736eb0b9e73adcf04e4ed3eca4
0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,,Evolve,album,,https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a
0QfppqtzzFYz9GCQJPNlot,Call Me When You Want Call Me When You Need,DJ Gotta,https://open.spotify.com/track/0QfppqtzzFYz9GCQJPNlot,DJ Gotta,,Call Me When You Want Call Me When You Need,single,,https://i.scdn.co/image/ab67616d0000b27381007eb730056dc5bdaec8f5
2RSHsoi04658QL5xgQVov3,Bad Liar,Imagine Dragons,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,Imagine Dragons,,Origins (Deluxe),album,,https://i.scdn.co/image/ab67616d0000b273da6f73a25f4c79d0e6b4a8bd
7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,soft pop,÷ (Deluxe),album,,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96
62usIcDxqFIQ7x5qN91hrN,I Need Your Love,"Madilyn Bailey, Jake Coco",https://open.spotify.com/track/62usIcDxqFIQ7x5qN91hrN,Madilyn Bailey,,"The Covers, Vol. 6",album,,https://i.scdn.co/image/ab67616d0000b2732a1643810ee63be0c0384648
2ogKhhoMClkFXek7ZgxAhN,Shameless,Camila Cabello,https://open.spotify.com/track/2ogKhhoMClkFXek7ZgxAhN,Camila Cabello,,Romance,album,,https://i.scdn.co/image/ab67616d0000b2735f53c0dbe5190a0af0fa28f3
0lks2Kt9veMOFEAPN0fsqN,Lily,"Alan Walker, K-391, Emelie Hollow",https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN,Alan Walker,,Different World,album,,https://i.scdn.co/image/ab67616d0000b273a108e07c661f9fc54de9c43a
6SRWhUJcD2YKahCwHavz3X,Darkside,"Alan Walker, Au/Ra, Tomine Harket",https://open.spotify.com/track/6SRWhUJcD2YKahCwHavz3X,Alan Walker,,Different World,album,,https://i.scdn.co/image/ab67616d0000b273a108e07c661f9fc54de9c43a
698ItKASDavgwZ3WjaWjtz,Faded,Alan Walker,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz,Alan Walker,,Different World,album,,https://i.scdn.co/image/ab67616d0000b273a108e07c661f9fc54de9c43a
6491IiPC0Xu2Tng8DgQPhq,End of Beginning,Djo,https://open.spotify.com/track/6491IiPC0Xu2Tng8DgQPhq,Djo,,End of Beginning - Remixed,single,,https://i.scdn.co/image/ab67616d0000b2736df87ea87abf33c26eb67f36
45OX2jjEw1l7lOFJfDP9fv,MONEY,LISA,https://open.spotify.com/track/45OX2jjEw1l7lOFJfDP9fv,LISA,k-pop,LALISA,single,,https://i.scdn.co/image/ab67616d0000b273d814e7bfbbfd8fcfe4c1a08b
5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",https://open.spotify.com/track/5HCyWlXZPP0y6Gqq8TgA20,The Kid LAROI,,STAY (with Justin Bieber),single,,https://i.scdn.co/image/ab67616d0000b27341e31d6ea1d493dd77933ee5
5kqIPrATaCc2LqxVWzQGbk,7 Years,Lukas Graham,https://open.spotify.com/track/5kqIPrATaCc2LqxVWzQGbk,Lukas Graham,,Lukas Graham,album,,https://i.scdn.co/image/ab67616d0000b2732d94d0f04e9a58d1654b760b
6osKPJp6kQwZcgUqBteJFN,Safari,Serena,https://open.spotify.com/track/6osKPJp6kQwZcgUqBteJFN,Serena,,Safari,single,,https://i.scdn.co/image/ab67616d0000b273d4ecc9efa75fb775522a78af
06KyNuuMOX1ROXRhj787tj,We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez",https://open.spotify.com/track/06KyNuuMOX1ROXRhj787tj,Charlie Puth,"soft pop, pop",Nine Track Mind,album,,https://i.scdn.co/image/ab67616d0000b273633a2d775747bccfbcb17a45
4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,"CKay, Dj Yo!, AX'EL",https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU,CKay,"afrobeats, afrobeat, afro r&b, afropop",love nwantiti (feat. Dj Yo! & AX'EL) [Remix],single,,https://i.scdn.co/image/ab67616d0000b27339bb326b58346f99b8692745
4TgxFMOn5yoESW6zCidCXL,Savage Love (Laxed – Siren Beat) [BTS Remix],"Jawsh 685, Jason Derulo, BTS",https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL,Jawsh 685,,Savage Love (Laxed - Siren Beat) [BTS Remix],single,,https://i.scdn.co/image/ab67616d0000b2733e0936633c4c927ac22818e1
3BJe4B8zGnqEdQPMvfVjuS,Summertime Sadness,Lana Del Rey,https://open.spotify.com/track/3BJe4B8zGnqEdQPMvfVjuS,Lana Del Rey,,Born To Die - The Paradise Edition,album,,https://i.scdn.co/image/ab67616d0000b273ebc8cfac8b586bc475b04918
48QmG1dfvMuYLxMPt7KSRA,No Lie,"Sean Paul, Dua Lipa",https://open.spotify.com/track/48QmG1dfvMuYLxMPt7KSRA,Sean Paul,dancehall,Mad Love The Prequel,album,,https://i.scdn.co/image/ab67616d0000b2732d564195ed3dd7b70d64862c
1SOClUWhOi8vHZYMz3GluK,Infinity,Jaymes Young,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK,Jaymes Young,,Feel Something,album,,https://i.scdn.co/image/ab67616d0000b273a9897f65d1ead1be10a51e3f
5UE025ItMWGNWrWwTWTVlc,OK Not To Be OK,Calvin Sparks,https://open.spotify.com/track/5UE025ItMWGNWrWwTWTVlc,Calvin Sparks,,OK Not To Be OK,single,,https://i.scdn.co/image/ab67616d0000b2730716b4ec342c661be70fc33e
1v1oIWf2Xgh54kIWuKsDf6,Runaway,AURORA,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6,AURORA,"norwegian pop, art pop",All My Demons Greeting Me As A Friend (Deluxe),album,,https://i.scdn.co/image/ab67616d0000b273c379325088c2845fe85cd70a
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,,Narrated For You,album,,https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370
5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,BTS,https://open.spotify.com/track/5QDLhrAOJJdNAmCTJ8xMyW,BTS,k-pop,BE,album,,https://i.scdn.co/image/ab67616d0000b273c07d5d2fdc02ae252fcd07e5
2J2Z1SkXYghSajLibnQHOa,Unstoppable,Sia,https://open.spotify.com/track/2J2Z1SkXYghSajLibnQHOa,Sia,,This Is Acting,album,,https://i.scdn.co/image/ab67616d0000b27349e0134c686547c28b7c999f
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,https://open.spotify.com/track/5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,"indie, garage rock",AM,album,,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
0uggciRoxVaRYNAw4DBiL2,All My Friends Are Toxic,DJ Gotta,https://open.spotify.com/track/0uggciRoxVaRYNAw4DBiL2,DJ Gotta,,All My Friends Are Toxic,single,,https://i.scdn.co/image/ab67616d0000b27356195a1de62577988becf8f5
6FvSS3Goz7OC8oCC2eWqe8,Jalebi Baby (Tesher x Jason Derulo),"Tesher, Jason Derulo",https://open.spotify.com/track/6FvSS3Goz7OC8oCC2eWqe8,Tesher,,Jalebi Baby (Tesher x Jason Derulo),single,,https://i.scdn.co/image/ab67616d0000b273a56f3d8136a0690b75b419d8
39LLxExYz6ewLAcYrzQQyP,Levitating,Dua Lipa,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP,Dua Lipa,pop,Future Nostalgia,album,,https://i.scdn.co/image/ab67616d0000b2734bc66095f8a70bc4e6593f4f
45EDI3rk0f4cAMt9f8b56R,Impossible,Shontelle,https://open.spotify.com/track/45EDI3rk0f4cAMt9f8b56R,Shontelle,,No Gravity,album,,https://i.scdn.co/image/ab67616d0000b2739d3a02bd11c5366683517d32
6tDDoYIxWvMLTdKpjFkc1B,telepatía,Kali Uchis,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B,Kali Uchis,,Sin Miedo (del Amor y Otros Demonios) ∞,album,,https://i.scdn.co/image/ab67616d0000b273044a5466dac00f7b3c570b99
2oejEp50ZzPuQTQ6v54Evp,Call You Mine,"The Chainsmokers, Bebe Rexha",https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp,The Chainsmokers,,World War Joy,album,,https://i.scdn.co/image/ab67616d0000b2735e90ff76fd49a23f7333de76
76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,Dua Lipa,pop,Dua Lipa (Deluxe),album,,https://i.scdn.co/image/ab67616d0000b273838698485511bd9108fadadc
04aAxqtGp5pv12UXAg4pkq,Centuries,Fall Out Boy,https://open.spotify.com/track/04aAxqtGp5pv12UXAg4pkq,Fall Out Boy,"emo, pop punk",American Beauty/American Psycho,album,,https://i.scdn.co/image/ab67616d0000b2733cf1c1dbcfa3f1ab7282719b
1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,Rixton,https://open.spotify.com/track/1oew3nFNY3vMacJAsvry0S,Rixton,,Let The Road,album,,https://i.scdn.co/image/ab67616d0000b273647377a36072bd08e44dd32b
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,"DJ Snake, Justin Bieber",https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU,DJ Snake,,Encore,album,,https://i.scdn.co/image/ab67616d0000b273212d776c31027c511f0ee3bc
0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,Evanescence,https://open.spotify.com/track/0COqiPhxzoWICwFCS4eZcp,Evanescence,alternative metal,Fallen,album,,https://i.scdn.co/image/ab67616d0000b27325f49ab23f0ec6332efef432
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,OneRepublic,https://open.spotify.com/track/4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,soft pop,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",single,,https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13
2ePtv8MlBO9nuuXABqAfEX,SugarCrash!,ElyOtto,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX,ElyOtto,hyperpop,SugarCrash!,single,,https://i.scdn.co/image/ab67616d0000b27366f688086d483cf5781942e0
0Tsitp0EQlRdIlqc16biog,What You Say,Davy Fresh,https://open.spotify.com/track/0Tsitp0EQlRdIlqc16biog,Davy Fresh,,The Wake & Bake Album (10th Year Anniversary),album,,https://i.scdn.co/image/ab67616d0000b27320141595a2189123a3933041
3KwwE4sgCzMaKWq6QBebmX,Me Too,Meghan Trainor,https://open.spotify.com/track/3KwwE4sgCzMaKWq6QBebmX,Meghan Trainor,,Thank You (Deluxe Version),album,,https://i.scdn.co/image/ab67616d0000b27362edffdb4d8b52cf89f39db6
0l0CvurVUrr2w3Jj1hOVFc,NO,Meghan Trainor,https://open.spotify.com/track/0l0CvurVUrr2w3Jj1hOVFc,Meghan Trainor,,Thank You (Deluxe Version),album,,https://i.scdn.co/image/ab67616d0000b27362edffdb4d8b52cf89f39db6
7K5dzhGda2vRTaAWYI3hrb,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,https://open.spotify.com/track/7K5dzhGda2vRTaAWYI3hrb,P!nk,,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",single,,https://i.scdn.co/image/ab67616d0000b2732002a63b1572e5cd031ab78f
40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I","G-Eazy, Bebe Rexha",https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,G-Eazy,,When It's Dark Out,album,,https://i.scdn.co/image/ab67616d0000b27398acfa8c055deedc25e6081d
79nEEoEPY2w8EXj9hjn5oc,Ginseng Strip 2002,Yung Lean,https://open.spotify.com/track/79nEEoEPY2w8EXj9hjn5oc,Yung Lean,cloud rap,Lavender,single,,https://i.scdn.co/image/ab67616d0000b273fd5d145e815d352e195c02e7
7J9kqM3KFem6P3uSsyitIZ,Burn Break Crash,"Aanysa, Snakehips, Miles Walker",https://open.spotify.com/track/7J9kqM3KFem6P3uSsyitIZ,Aanysa,,Burn Break Crash,single,,https://i.scdn.co/image/ab67616d0000b2735a43c2245f5434da65dce6be
1wsZ0cp5He4Wm4yohNjwIs,idfc - Tarro Remix,"blackbear, Tarro",https://open.spotify.com/track/1wsZ0cp5He4Wm4yohNjwIs,blackbear,,idfc (Tarro Remix),single,,https://i.scdn.co/image/ab67616d0000b2739256a09a8085ca1d4fe2d338
3zkWCteF82vJwv0hRLba76,Stitches,Shawn Mendes,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76,Shawn Mendes,,Handwritten,album,,https://i.scdn.co/image/ab67616d0000b27375bd5306fb4669a15ee74eff
0Aqi7ArnBrGblW5T6p2jmD,Falling,Trevor Daniel,https://open.spotify.com/track/0Aqi7ArnBrGblW5T6p2jmD,Trevor Daniel,,Nicotine,album,,https://i.scdn.co/image/ab67616d0000b2734dbf782532ca5d09012dc2d5
5YVmHTAsdWnoanWXB7AwZX,like my father,Jax,https://open.spotify.com/track/5YVmHTAsdWnoanWXB7AwZX,Jax,,like my father,single,,https://i.scdn.co/image/ab67616d0000b2737fd17fb269f31e8bde31ea48
3JvKfv6T31zO0ini8iNItO,Another Love,Tom Odell,https://open.spotify.com/track/3JvKfv6T31zO0ini8iNItO,Tom Odell,,Long Way Down (Deluxe),album,,https://i.scdn.co/image/ab67616d0000b2731917a0f3f4152622a040913f
4GSiy5JzJoWJ9GgMnroiLE,Love The Way You Lie - Part III (Original Demo),Skylar Grey,https://open.spotify.com/track/4GSiy5JzJoWJ9GgMnroiLE,Skylar Grey,,The Buried Sessions of Skylar Grey,single,,https://i.scdn.co/image/ab67616d0000b2735995104ab3a7ca62a80be76f
3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),"Kygo, Selena Gomez",https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,Kygo,tropical house,It Ain't Me (with Selena Gomez),single,,https://i.scdn.co/image/ab67616d0000b27341f289940f2e6a0d51988d77
6Q2JimwoGgG5W9HdmH1hmq,Warriors,Imagine Dragons,https://open.spotify.com/track/6Q2JimwoGgG5W9HdmH1hmq,Imagine Dragons,,Smoke + Mirrors (Deluxe),album,,https://i.scdn.co/image/ab67616d0000b27359ac0a9acb7bf0d315301152
4B2kkxg3wKSTZw5JPaUtzQ,On & On,"Cartoon, Daniel Levi",https://open.spotify.com/track/4B2kkxg3wKSTZw5JPaUtzQ,Cartoon,,On & On,single,,https://i.scdn.co/image/ab67616d0000b2732773b7d6ca91258a83d06783
6rrTr2HEAzlpC4KWZxF3S1,Woman Like Me (feat. Nicki Minaj),"Little Mix, Nicki Minaj",https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1,Little Mix,,Woman Like Me (feat. Nicki Minaj),single,,https://i.scdn.co/image/ab67616d0000b273740e5073699ef09f02d73d05
0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,Bon Jovi,https://open.spotify.com/track/0v1XpBHnsbkCn7iJ9Ucr1l,Bon Jovi,"glam metal, rock",Crush,album,,https://i.scdn.co/image/ab67616d0000b2737a231174875d7930de9dad58
6RtPijgfPKROxEzTHNRiDp,Rude,MAGIC!,https://open.spotify.com/track/6RtPijgfPKROxEzTHNRiDp,MAGIC!,,Don't Kill the Magic,album,,https://i.scdn.co/image/ab67616d0000b273604f8ac39f15d287e251f193
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",album,,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce
71R6zJsrF3ffc3TBFHfivX,Bumpy Ride,Mohombi,https://open.spotify.com/track/71R6zJsrF3ffc3TBFHfivX,Mohombi,,MoveMeant (International),album,,https://i.scdn.co/image/ab67616d0000b2733cfcf82ef4d0685f4e4e95a5
6Ap1zrEjcbKKoUyE3taghj,Angel With a Shotgun,Nightcore Collectives,https://open.spotify.com/track/6Ap1zrEjcbKKoUyE3taghj,Nightcore Collectives,nightcore,Best of Nightcore,single,,https://i.scdn.co/image/ab67616d0000b2732e42b3b5796eb0e190fc1284
2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,Tones And I,https://open.spotify.com/track/2XU0oxnq2qxCpomAAuJY8K,Tones And I,,Dance Monkey (Stripped Back) / Dance Monkey,single,,https://i.scdn.co/image/ab67616d0000b273c6f7af36ecdc3ed6e0a1f169
4fkM7M4Uo5AUASnnsRC7EZ,Not Your Barbie Girl,Ava Max,https://open.spotify.com/track/4fkM7M4Uo5AUASnnsRC7EZ,Ava Max,,Not Your Barbie Girl,single,,https://i.scdn.co/image/ab67616d0000b273f8b4a03dccbab0db56fdf9ec
6ucR4KfvsBFWCMVFDvyKKl,Apologize,"Timbaland, OneRepublic",https://open.spotify.com/track/6ucR4KfvsBFWCMVFDvyKKl,Timbaland,,Shock Value,album,,https://i.scdn.co/image/ab67616d0000b273755a9f1e89ad8e8cf91d4956
29VLdEqFvd0l4JFscCnrp7,Just My Type,The Vamps,https://open.spotify.com/track/29VLdEqFvd0l4JFscCnrp7,The Vamps,,Night & Day (Day Edition),album,,https://i.scdn.co/image/ab67616d0000b2730c232fde2858d83554d58841
4h4QlmocP3IuwYEj2j14p8,Sunroof,"Nicky Youre, hey daisy",https://open.spotify.com/track/4h4QlmocP3IuwYEj2j14p8,Nicky Youre,,Sunroof,single,,https://i.scdn.co/image/ab67616d0000b2732d03cfe61f9e398fa2f68c65
3z06k8YF9CqX0CGFrlekOK,everything sucks,vaultboy,https://open.spotify.com/track/3z06k8YF9CqX0CGFrlekOK,vaultboy,,everything sucks,single,,https://i.scdn.co/image/ab67616d0000b2730a47a8c37f83710d4ce75362
6fhG2KJgwO7CrNflRaRmvp,Dandelions - slowed + reverb,"Ruth B., sped up + slowed, slater",https://open.spotify.com/track/6fhG2KJgwO7CrNflRaRmvp,Ruth B.,,Dandelions (slowed + reverb),single,,https://i.scdn.co/image/ab67616d0000b27396c2ed12fcaadba5e1eac696
3EPXxR3ImUwfayaurPi3cm,Be Alright,Dean Lewis,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,Dean Lewis,,Be Alright,single,,https://i.scdn.co/image/ab67616d0000b27313480e8127119dcb882eb53d
3zOgfB6xNtU0vaV38kthWk,Talk,"Retronaut, Salvatore Ganacci",https://open.spotify.com/track/3zOgfB6xNtU0vaV38kthWk,Retronaut,,Talk,single,,https://i.scdn.co/image/ab67616d0000b2736f79e566736f9af6606f8680
6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,Beyoncé,https://open.spotify.com/track/6RX5iL93VZ5fKmyvNXvF1r,Beyoncé,,B'Day Deluxe Edition,album,,https://i.scdn.co/image/ab67616d0000b273026e88f624dfb96f2e1ef10b
7GaFYUqP2WdR4KTPk7cXoP,Let Me Love You,Mario,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP,Mario,r&b,Turning Point,album,,https://i.scdn.co/image/ab67616d0000b273ba8db944ef3e2846ba9efa57
3lzYrD0WcgGFiAFKkB2shE,"Million To One - from the Amazon Original Movie ""Cinderella""",Camila Cabello,https://open.spotify.com/track/3lzYrD0WcgGFiAFKkB2shE,Camila Cabello,,"Million To One (from the Amazon Original Movie ""Cinderella"")",single,,https://i.scdn.co/image/ab67616d0000b273ae1bba9bd09e70644c38260d
5MFzQMkrl1FOOng9tq6R9r,Don't Wanna Know,"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,Maroon 5,pop,Don't Wanna Know,single,,https://i.scdn.co/image/ab67616d0000b273eec1912bbc2ff74b8203fe5f
6M47gaKejso9772SKTa3yH,Face Off,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",https://open.spotify.com/track/6M47gaKejso9772SKTa3yH,Tech N9ne,horrorcore,ASIN9NE,album,,https://i.scdn.co/image/ab67616d0000b2735ee0a1dafbbf6d8d430821a3
0ct6r3EGTcMLPtrXHDvVjc,The Nights,Avicii,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc,Avicii,edm,The Days / Nights,album,,https://i.scdn.co/image/ab67616d0000b2730ae4f4d42e4a09f3a29f64ad
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,https://open.spotify.com/track/7ne4VBA60CxGM75vw0EYad,Gracie Abrams,,The Secret of Us (Deluxe),album,,https://i.scdn.co/image/ab67616d0000b2731dac3694b3289cd903cb3acf
3AjyOYxBv8bByfBtG5o9dP,See You Again,Miley Cyrus,https://open.spotify.com/track/3AjyOYxBv8bByfBtG5o9dP,Miley Cyrus,,Meet Miley Cyrus,album,,https://i.scdn.co/image/ab67616d0000b273ecefbb245706615f71036b9e
22TntnVO3lQNDR5nsvxGRs,Achilles Come Down,Gang of Youths,https://open.spotify.com/track/22TntnVO3lQNDR5nsvxGRs,Gang of Youths,,Go Farther In Lightness,album,,https://i.scdn.co/image/ab67616d0000b273a2329c84c1421041f06a7ad5
37f4ITSlgPX81ad2EvmVQr,Fight Song,Rachel Platten,https://open.spotify.com/track/37f4ITSlgPX81ad2EvmVQr,Rachel Platten,,Wildfire,album,,https://i.scdn.co/image/ab67616d0000b273a9e4d7fae5dfcc8f9cc96bc9
630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,"Zac Efron, Zendaya",https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,Zac Efron,musicals,Rewrite The Stars,single,,https://i.scdn.co/image/ab67616d0000b273d44e723b677380dfbc899bcd
5cF0dROlMOK5uNZtivgu50,Attention,Charlie Puth,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50,Charlie Puth,"soft pop, pop",Voicenotes,album,,https://i.scdn.co/image/ab67616d0000b273897f73256b9128a9d70eaf66
5e08a8D8T3z4LDXbUIjxKQ,Wait a Minute!,WILLOW,https://open.spotify.com/track/5e08a8D8T3z4LDXbUIjxKQ,WILLOW,,ARDIPITHECUS,album,,https://i.scdn.co/image/ab67616d0000b2735c376e9b77e6b030c283059a
71RVcxj9HH4r6bkxG7spaQ,Never Be the Same,Jessica Mauboy,https://open.spotify.com/track/71RVcxj9HH4r6bkxG7spaQ,Jessica Mauboy,,Beautiful,album,,https://i.scdn.co/image/ab67616d0000b2731f09965e9d8de6752d8051d7
7BKLCZ1jbUBVqRi2FVlTVw,Closer,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,The Chainsmokers,,Closer,single,,https://i.scdn.co/image/ab67616d0000b273495ce6da9aeb159e94eaa453
7N1bEUVuQo8HHuikDgJ10c,Maybe My Soulmate Died,iamnotshane,https://open.spotify.com/track/7N1bEUVuQo8HHuikDgJ10c,iamnotshane,,Maybe My Soulmate Died,single,,https://i.scdn.co/image/ab67616d0000b2734ab95b62fbc1e7e04b41edc0
36t9rgshEge4LCzhHKioFQ,Rebel,"Zum, Shenseea",https://open.spotify.com/track/36t9rgshEge4LCzhHKioFQ,Zum,"dancehall, soca",Liquid Sunshine Riddim,compilation,,https://i.scdn.co/image/ab67616d0000b2738c6608bed2ba5ae2c5ac5aef
46wsj9yMktwifcIhXhqj1b,Remember When,Alan Jackson,https://open.spotify.com/track/46wsj9yMktwifcIhXhqj1b,Alan Jackson,"country, christian country, classic country",Greatest Hits Volume II,compilation,,https://i.scdn.co/image/ab67616d0000b2734dba85eab31b275e997a12d4
5KRyIAm7l9tHnqtA6KbLsp,Mirror,IDER,https://open.spotify.com/track/5KRyIAm7l9tHnqtA6KbLsp,IDER,,Emotional Education,album,,https://i.scdn.co/image/ab67616d0000b273bc6e9c3a9ee64dae03d748c2
